name,url,img,price,quantity,unitPrice,servingSize,kilojoules,protein,fat,fatSaturated,carb,sugar,sodium
Vegie Delights Plant Based Vegie Sausages,https://www.woolworths.com.au/shop/productdetails/249730,https://cdn0.woolworths.media/content/wowproductimages/large/249730.jpg,7.5,0.3,25,0.1,874,19,10.4,0.9,9,1.7,480
Strength Meals Co Lemon Herb Chicken Chilled Meal,https://www.woolworths.com.au/shop/productdetails/110878,https://cdn0.woolworths.media/content/wowproductimages/large/110878.jpg,9.95,0.35,28.4,0.35,515,11.4,4.6,1.7,8.2,1.4,345
Woolworths Classic Potato Mash Null,https://www.woolworths.com.au/shop/productdetails/828744,https://cdn0.woolworths.media/content/wowproductimages/large/828744.jpg,6,0.475,12.6,0.118,486,2.9,6,3.9,11.9,1.5,163
V2 Plant Based Burgers 4 Pack Moisturising Spf15,https://www.woolworths.com.au/shop/productdetails/116675,https://cdn0.woolworths.media/content/wowproductimages/large/116675.jpg,9,0.452,19.91,0.113,958,17.7,14.6,6,5.8,1,295
Woolworths Banana Yoghurt Pouch,https://www.woolworths.com.au/shop/productdetails/569764,https://cdn0.woolworths.media/content/wowproductimages/large/569764.jpg,0.75,0.07,10.7,0.07,317,3.9,1.5,1,11.5,9,26
Macro Satay Tofu,https://www.woolworths.com.au/shop/productdetails/748945,https://cdn0.woolworths.media/content/wowproductimages/large/748945.jpg,4.5,0.2,22.5,0.002,792,14.7,11.7,1.5,5,5,299
V2 Plant Based Penne Bake,https://www.woolworths.com.au/shop/productdetails/215556,https://cdn0.woolworths.media/content/wowproductimages/large/215556.jpg,9,0.35,25.7,0.35,527,5.5,3.3,0.6,17.3,1.8,200
Strength Meals Co High Protein Cajun Chicken,https://www.woolworths.com.au/shop/productdetails/214085,https://cdn0.woolworths.media/content/wowproductimages/large/214085.jpg,9.95,0.35,28.4,0.35,509,12.1,3.3,0.5,10.1,1.6,188
Woolworths Yoghurt Pouch Blueberry,https://www.woolworths.com.au/shop/productdetails/86205,https://cdn0.woolworths.media/content/wowproductimages/large/086205.jpg,0.75,0.07,10.7,0.07,301,3.9,1.6,1,10.3,7.7,43
Macro Classic Tofu Regular,https://www.woolworths.com.au/shop/productdetails/695085,https://cdn0.woolworths.media/content/wowproductimages/large/695085.jpg,2.3,0.3,7.67,0.15,235,5.8,2.8,0.5,1.8,0.5,29
Vitasoy Greek Style Soy Yogurt Hint Of Strawberry,https://www.woolworths.com.au/shop/productdetails/230157,https://cdn0.woolworths.media/content/wowproductimages/large/230157.jpg,2.7,0.14,19.3,0.14,415,6,4.2,1.4,0,9.1,76
Yopro Danone High Protein Yoghurt No Added Sugar Banana,https://www.woolworths.com.au/shop/productdetails/689557,https://cdn0.woolworths.media/content/wowproductimages/large/689557.jpg,3,0.16,18.8,0.16,255,9.6,0.3,0.2,4.6,4,40
Bega Stringers Cheddar Cheese,https://www.woolworths.com.au/shop/productdetails/346623,https://cdn0.woolworths.media/content/wowproductimages/large/346623.jpg,6.5,8,40.63,0.02,1300,25.3,22.5,14.7,2,1,650
Yoplait Petit Miam Kids Yoghurt Pouch Strawberry,https://www.woolworths.com.au/shop/productdetails/312191,https://cdn0.woolworths.media/content/wowproductimages/large/312191.jpg,1,0.07,14.3,0.07,303,3.5,2.3,1.4,9.3,7.6,46
Strength Meals Co Bbq Chicken & Rice With Roasted Vegetables,https://www.woolworths.com.au/shop/productdetails/238625,https://cdn0.woolworths.media/content/wowproductimages/large/238625.jpg,9.95,0.35,28.4,0.35,571,10.1,1.7,0.4,19.4,6.9,161
Yoplait Berry Punnet Mixed Yoghurts,https://www.woolworths.com.au/shop/productdetails/60598,https://cdn0.woolworths.media/content/wowproductimages/large/060598.jpg,6,6,6.3,0.16,365,4.5,1.9,1.2,12.7,12.4,54
Strength Meals Co High Protein Beef Fajitas With Brown Rice,https://www.woolworths.com.au/shop/productdetails/215483,https://cdn0.woolworths.media/content/wowproductimages/large/215483.jpg,9.95,0.35,28.4,0.35,575,10.3,4.08,1.1,12.9,2.4,293
Yoplait Classics Mixed Yoghurts,https://www.woolworths.com.au/shop/productdetails/60997,https://cdn0.woolworths.media/content/wowproductimages/large/060997.jpg,6,6,6.3,0.16,361,4.4,1.9,1.2,12.7,12.6,46
Macro Silken Tofu,https://www.woolworths.com.au/shop/productdetails/695083,https://cdn0.woolworths.media/content/wowproductimages/large/695083.jpg,2.3,0.3,7.67,0.15,212,5,2.6,0.4,1.7,0.5,27
Grand Italian Pan Fry Gnocchi Three Cheese,https://www.woolworths.com.au/shop/productdetails/212040,https://cdn0.woolworths.media/content/wowproductimages/large/212040.jpg,7,0.4,17.5,0.133,661,7.5,3.8,1.7,21.2,2.4,310
Woolworths Sweet Potato Mash Null,https://www.woolworths.com.au/shop/productdetails/674323,https://cdn0.woolworths.media/content/wowproductimages/large/674323.jpg,6,0.475,12.6,0.118,471,2.1,3.7,2.4,16.8,5.6,239
I Pastai Fresh Pappardelle,https://www.woolworths.com.au/shop/productdetails/181873,https://cdn0.woolworths.media/content/wowproductimages/large/181873.jpg,4.5,0.35,12.9,0.117,1090,9.8,0.6,0.2,52.3,3.2,6
Vitasoy Greek Style Soy Yogurt Hint Of Mango & Passionfruit,https://www.woolworths.com.au/shop/productdetails/232038,https://cdn0.woolworths.media/content/wowproductimages/large/232038.jpg,2.7,0.14,19.3,0.14,418,6,4.1,1.3,9.5,6.9,71
Woolworths Stone Baked Garlic Naan Bread Null,https://www.woolworths.com.au/shop/productdetails/135205,https://cdn0.woolworths.media/content/wowproductimages/large/135205.jpg,3.25,2,10.8,0.075,1170,8,5,1,48.3,2.5,441
Farmers Union Greek Style Yoghurt Pouch Strawberry,https://www.woolworths.com.au/shop/productdetails/686461,https://cdn0.woolworths.media/content/wowproductimages/large/686461.jpg,1.8,0.13,13.8,0.13,376,5,2.9,1.9,10.7,10.2,50
Yoplait Petit Miam Kids Yoghurt Pouch Strawberry & Banana,https://www.woolworths.com.au/shop/productdetails/125177,https://cdn0.woolworths.media/content/wowproductimages/large/125177.jpg,1,0.07,14.3,0.07,326,5,3.3,2.1,7,6.5,68
Yopro Danone High Protein Yoghurt No Added Sugar Passionfruit,https://www.woolworths.com.au/shop/productdetails/648070,https://cdn0.woolworths.media/content/wowproductimages/large/648070.jpg,3,0.16,18.8,0.16,244,9.6,0.3,0.3,4.1,3.5,42
Woolworths Swiss Cheese Slices,https://www.woolworths.com.au/shop/productdetails/348705,https://cdn0.woolworths.media/content/wowproductimages/large/348705.jpg,5,0.2,25,0.1,1430,24.8,27.1,18.6,1,1,550
Vitasoy Greek Style Soy Yogurt Hint Of Vanilla,https://www.woolworths.com.au/shop/productdetails/230622,https://cdn0.woolworths.media/content/wowproductimages/large/230622.jpg,2.7,0.14,19.3,0.14,416,6,4.1,1.3,9.3,6.6,62
Farmers Union Greek Style Yogurt Pouch Real Vanilla Bean,https://www.woolworths.com.au/shop/productdetails/663177,https://cdn0.woolworths.media/content/wowproductimages/large/663177.jpg,1.8,0.13,13.8,0.13,401,4.9,2.9,1.9,12.3,11.8,50
Yoplait Petit Miam Kids Yoghurt Pouch Blueberry,https://www.woolworths.com.au/shop/productdetails/374587,https://cdn0.woolworths.media/content/wowproductimages/large/374587.jpg,1,0.07,14.3,0.07,307,3.4,2.3,1.5,9.6,7.7,48
Yoplait Petit Miam Kids Yoghurt Pouch Vanilla,https://www.woolworths.com.au/shop/productdetails/955270,https://cdn0.woolworths.media/content/wowproductimages/large/955270.jpg,1,0.07,14.3,0.07,305,3.4,2.3,1.5,9.5,7.6,44
Macro Plain Tempeh,https://www.woolworths.com.au/shop/productdetails/88186,https://cdn0.woolworths.media/content/wowproductimages/large/088186.jpg,5,0.3,16.67,0.1,469,12.4,5,0.9,1,0.5,5
Woolworths Vanilla Yoghurt Pouch,https://www.woolworths.com.au/shop/productdetails/891954,https://cdn0.woolworths.media/content/wowproductimages/large/891954.jpg,0.75,0.07,10.7,0.07,314,4.1,1.5,1,11.1,8.9,28
Leggo's Fresh Napoli Sauce,https://www.woolworths.com.au/shop/productdetails/618571,https://cdn0.woolworths.media/content/wowproductimages/large/618571.jpg,6,0.45,13.3,0.112,175,1.8,1.2,0.2,5.2,4.9,358
Farmers Union Greek Style Yoghurt Pouch Hint Of Real Mango,https://www.woolworths.com.au/shop/productdetails/686455,https://cdn0.woolworths.media/content/wowproductimages/large/686455.jpg,1.8,0.13,13.8,0.13,364,4.9,2.9,1.9,10,9.7,50
I Pastai Fresh Linguine,https://www.woolworths.com.au/shop/productdetails/153019,https://cdn0.woolworths.media/content/wowproductimages/large/153019.jpg,4.5,0.35,12.9,0.175,1090,9.8,0.6,0.2,52.3,3.2,6
Farmers Union Greek Style Yoghurt Pouch Passionfruit,https://www.woolworths.com.au/shop/productdetails/168114,https://cdn0.woolworths.media/content/wowproductimages/large/168114.jpg,1.8,0.13,13.8,0.13,382,5,2.9,1.9,11.1,10.7,51
Woolworths Strawberry Yoghurt Pouch,https://www.woolworths.com.au/shop/productdetails/891955,https://cdn0.woolworths.media/content/wowproductimages/large/891955.jpg,0.75,0.07,10.7,0.07,316,4.3,1.5,1,11,8.4,30
Macro Classic Tofu Regular,https://www.woolworths.com.au/shop/productdetails/695086,https://cdn0.woolworths.media/content/wowproductimages/large/695086.jpg,4.5,0.5,9,0.125,235,5.8,2.8,0.5,1.8,0.5,29
Yoplait Petit Miam Kids Yoghurt Pouch Banana,https://www.woolworths.com.au/shop/productdetails/312195,https://cdn0.woolworths.media/content/wowproductimages/large/312195.jpg,1,0.07,14.3,0.07,301,3.4,2.3,1.5,9.2,7.4,43
Macro Honey Soy Tofu,https://www.woolworths.com.au/shop/productdetails/748944,https://cdn0.woolworths.media/content/wowproductimages/large/748944.jpg,4.5,0.2,22.5,0.1,746,14.2,11.6,1.5,5,3,335
Yoplait Petit Miam Kids Yoghurt Pouch Vanilla & Apple,https://www.woolworths.com.au/shop/productdetails/124844,https://cdn0.woolworths.media/content/wowproductimages/large/124844.jpg,1,0.07,14.3,0.07,330,5,3.3,2.1,7.3,6.6,67
Sunfed Chicken Free Chicken,https://www.woolworths.com.au/shop/productdetails/814850,https://cdn0.woolworths.media/content/wowproductimages/large/814850.jpg,10,0.3,33.33,,,,,,,,
Woolworths Chilli Con Carne,https://www.woolworths.com.au/shop/productdetails/211613,https://cdn0.woolworths.media/content/wowproductimages/large/211613.jpg,13.5,0.8,16.9,0.2,604,8.2,8.9,3.2,7,2.7,208
Grand Italian Gnocchi Pesto & Parmesan Premium,https://www.woolworths.com.au/shop/productdetails/211889,https://cdn0.woolworths.media/content/wowproductimages/large/211889.jpg,7,0.4,17.5,0.133,623,6.4,2.1,0.9,24.2,1.3,230
Grand Italian Tuscans Finest Creamy Ricotta Spinach Agnolotti,https://www.woolworths.com.au/shop/productdetails/238292,https://cdn0.woolworths.media/content/wowproductimages/large/238292.jpg,6,0.325,18.5,0.163,1040,11,4.9,2.5,37.1,1.3,198
Woolworths Rosemary Lamb Shanks Chilled Meal,https://www.woolworths.com.au/shop/productdetails/827474,https://cdn0.woolworths.media/content/wowproductimages/large/827474.jpg,18,0.8,22.5,0.8,575,20.6,5.7,2.4,1,1,284
Grand Italian Tuscans Finest Veal Ravioli,https://www.woolworths.com.au/shop/productdetails/238206,https://cdn0.woolworths.media/content/wowproductimages/large/238206.jpg,6,0.325,18.5,0.163,1060,15.3,2.9,1.1,39.4,2.5,273
Bega Stringers Lactose Free Cheese,https://www.woolworths.com.au/shop/productdetails/193896,https://cdn0.woolworths.media/content/wowproductimages/large/193896.jpg,6.5,8,40.63,0.02,1240,25.5,21.3,14.6,1,1,707
Leggo's Fresh Napoli Sauce,https://www.woolworths.com.au/shop/productdetails/618611,https://cdn0.woolworths.media/content/wowproductimages/large/618611.jpg,3.5,0.25,14,0.125,175,1.8,1.2,0.2,5.2,4.9,358
Woolworths Creamy Potato Salad,https://www.woolworths.com.au/shop/productdetails/546844,https://cdn0.woolworths.media/content/wowproductimages/large/546844.jpg,3.8,0.25,15.2,,,,,,,,
Vegie Delights Chicken Style Sausages Meat Free,https://www.woolworths.com.au/shop/productdetails/238743,https://cdn0.woolworths.media/content/wowproductimages/large/238743.jpg,7.5,0.3,25,0.1,935,20.4,13.3,1.1,4,1.7,400
Yoplait Petit Miam Fruit Salad,https://www.woolworths.com.au/shop/productdetails/312179,https://cdn0.woolworths.media/content/wowproductimages/large/312179.jpg,1,0.07,14.3,,,,,,,,
Woolworths Greek Salad Kit,https://www.woolworths.com.au/shop/productdetails/25920,https://cdn0.woolworths.media/content/wowproductimages/large/025920.jpg,9.5,0.5,19,0.125,296,2.1,5.8,1.5,2.1,1.5,307
Hillview Cheese Slices Reduced Fat,https://www.woolworths.com.au/shop/productdetails/558547,https://cdn0.woolworths.media/content/wowproductimages/large/558547.jpg,5,0.5,10,0.021,972,20,14.6,9.9,5.4,3.9,1100
Woolworths Thai Salad Kit,https://www.woolworths.com.au/shop/productdetails/515547,https://cdn0.woolworths.media/content/wowproductimages/large/515547.jpg,5.5,0.315,17.5,0.157,249,2.1,2.6,1,5.6,4.2,165
Sunfed Boar Free Bacon Premium,https://www.woolworths.com.au/shop/productdetails/94130,https://cdn0.woolworths.media/content/wowproductimages/large/094130.jpg,6.5,0.12,54.17,0.04,383,15,3.3,0.5,1.9,0.1,229
Farmers Union Greek Style Yogurt Pouch Natural,https://www.woolworths.com.au/shop/productdetails/663179,https://cdn0.woolworths.media/content/wowproductimages/large/663179.jpg,1.8,0.13,13.8,0.13,328,5.5,3.3,2.1,6.6,6.6,55
Fast Fuel Chicken Katsudon Ready Meal,https://www.woolworths.com.au/shop/productdetails/240005,https://cdn0.woolworths.media/content/wowproductimages/large/240005.jpg,9.95,0.35,28.4,0.35,560,7.8,5.4,1,13,2,126
Woolworths Spaghetti Bolognese Bolognese Chilled Meal,https://www.woolworths.com.au/shop/productdetails/652060,https://cdn0.woolworths.media/content/wowproductimages/large/652060.jpg,13.5,1.1,12.3,0.275,559,6.5,3.6,1,17.8,1.9,243
Woolworths Cherry Bocconcini,https://www.woolworths.com.au/shop/productdetails/810779,https://cdn0.woolworths.media/content/wowproductimages/large/810779.jpg,4.8,0.22,21.82,0.044,1080,18.7,20,13.9,1.4,1,145
Impossible Plant Based Beef Burger,https://www.woolworths.com.au/shop/productdetails/198284,https://cdn0.woolworths.media/content/wowproductimages/large/198284.jpg,9.5,0.227,41.85,113,843,16.7,11.4,5.2,8.2,0.6,3.25
Macro Thai Green Curry Tempeh,https://www.woolworths.com.au/shop/productdetails/92233,https://cdn0.woolworths.media/content/wowproductimages/large/092233.jpg,5.5,0.2,27.5,0.1,635,13.2,6.2,1.9,6.9,5.1,493
Fast Fuel Meals Chicken Corn Soup,https://www.woolworths.com.au/shop/productdetails/277762,https://cdn0.woolworths.media/content/wowproductimages/large/277762.jpg,4.5,0.35,12.9,0.35,211,3.7,0.8,0.2,6.3,1.5,118
Woolworths Swiss Light Cheese Slices,https://www.woolworths.com.au/shop/productdetails/694762,https://cdn0.woolworths.media/content/wowproductimages/large/694762.jpg,5,0.2,25,0.02,1140,30.5,16.6,11.5,1,1,505
Woolworths Kaleslaw Kit,https://www.woolworths.com.au/shop/productdetails/705436,https://cdn0.woolworths.media/content/wowproductimages/large/705436.jpg,5.5,0.35,15.71,0.116,490,2.4,8.7,1.4,5.6,5.6,164
Vitasoy Oat Milk,https://www.woolworths.com.au/shop/productdetails/310675,https://cdn0.woolworths.media/content/wowproductimages/large/310675.jpg,3.3,1,3.3,0.25,201,0.6,2.1,0.3,6.2,1,50
Woolworths Vanilla Yoghurt 98% Fat Free,https://www.woolworths.com.au/shop/productdetails/571483,https://cdn0.woolworths.media/content/wowproductimages/large/571483.jpg,4,1,4,0.2,362,4.1,1.6,1.1,13.7,11.8,47
Veef Plant Based Roast Chicken,https://www.woolworths.com.au/shop/productdetails/290685,https://cdn0.woolworths.media/content/wowproductimages/large/290685.jpg,8,0.36,22.22,0.09,738,32,1.9,0.32,6.9,1.3,3.04
Dari's Beetroot Celery & Ginger Soup,https://www.woolworths.com.au/shop/productdetails/239031,https://cdn0.woolworths.media/content/wowproductimages/large/239031.jpg,4.85,0.35,13.9,0.35,169,1.2,0.9,0.5,6,4.6,77
Veef Plant Based Beef Steak,https://www.woolworths.com.au/shop/productdetails/289209,https://cdn0.woolworths.media/content/wowproductimages/large/289209.jpg,8,0.36,22.22,0.09,730,31.1,2,0.29,7.3,1.4,331
Woolworths Chargrilled Chicken Dinner Chilled Meal,https://www.woolworths.com.au/shop/productdetails/824662,https://cdn0.woolworths.media/content/wowproductimages/large/824662.jpg,10,0.35,28.6,0.35,350,10.8,2.6,1.4,3.2,2.7,144
Woolworths Green Goodness Salad Bowl Salad Bowl,https://www.woolworths.com.au/shop/productdetails/56534,https://cdn0.woolworths.media/content/wowproductimages/large/056534.jpg,6.5,0.24,27.08,0.24,905,5.6,16.6,1.9,9.4,7.6,135
Woolworths Asian Salad Kit Tub,https://www.woolworths.com.au/shop/productdetails/338087,https://cdn0.woolworths.media/content/wowproductimages/large/338087.jpg,6.5,0.25,26,0.125,424,2.2,4.4,1,11.9,4.4,272
Woolworths New York Pepper Steak Chilled Meal,https://www.woolworths.com.au/shop/productdetails/827477,https://cdn0.woolworths.media/content/wowproductimages/large/827477.jpg,13,0.4,32.5,0.4,366,9.6,2.1,1,6.6,1,207
Veef Plant Based Beef Brisket,https://www.woolworths.com.au/shop/productdetails/290922,https://cdn0.woolworths.media/content/wowproductimages/large/290922.jpg,8,0.36,22.22,0.09,727,30.1,1.9,0.29,8.1,1.4,331
Thomas Dux Truffle Brie,https://www.woolworths.com.au/shop/productdetails/151777,https://cdn0.woolworths.media/content/wowproductimages/large/151777.jpg,5,0.125,40,0.125,1250,14.9,25.6,17.5,2.7,1.1,522
Sanitarium So Good Long Life Unsweetened Almond Milk,https://www.woolworths.com.au/shop/productdetails/744490,https://cdn0.woolworths.media/content/wowproductimages/large/744490.jpg,2.9,1,2.9,0.25,69,0.6,1.4,0.1,0.3,0.1,36
Made With Plants Meat Free Roast Duck,https://www.woolworths.com.au/shop/productdetails/286388,https://cdn0.woolworths.media/content/wowproductimages/large/286388.jpg,8,0.3,26.67,,,,,,,,
Woolworths Asian Style Salad Kit,https://www.woolworths.com.au/shop/productdetails/743361,https://cdn0.woolworths.media/content/wowproductimages/large/743361.jpg,5.5,0.35,15.71,0.088,434,2.4,4.1,1,13,4.8,280
Woolworths Beef Casserole Chilled Meal,https://www.woolworths.com.au/shop/productdetails/824696,https://cdn0.woolworths.media/content/wowproductimages/large/824696.jpg,18,0.8,22.5,0.4,390,10.4,2.6,1,6.1,2.2,196
Yoplait Vanilla Yoghurt,https://www.woolworths.com.au/shop/productdetails/253798,https://cdn0.woolworths.media/content/wowproductimages/large/253798.jpg,4.5,1,4.5,0.16,366,4.4,1.9,1.2,13,12.6,48
Woolworths Tasty Light Cheese Slices,https://www.woolworths.com.au/shop/productdetails/224942,https://cdn0.woolworths.media/content/wowproductimages/large/224942.jpg,8.6,0.5,17.2,0.021,1410,29.7,24.2,16.3,0.5,0.5,623
Thomas Dux Dutch Smoked Cheese,https://www.woolworths.com.au/shop/productdetails/85967,https://cdn0.woolworths.media/content/wowproductimages/large/085967.jpg,5,0.2,25,,,,,,,,
Woolworths Full Cream Milk,https://www.woolworths.com.au/shop/productdetails/888140,https://cdn0.woolworths.media/content/wowproductimages/large/888140.jpg,4.5,3,1.5,,264,3.3,3.4,2.2,4.8,4.8,44
Grand Italian Tuscans Finest Pumpkin Girasoli,https://www.woolworths.com.au/shop/productdetails/238567,https://cdn0.woolworths.media/content/wowproductimages/large/238567.jpg,6,0.325,18.5,0.163,1270,9,13,2.3,35.7,1.9,97
Woolworths Light Tasty Cheese Block,https://www.woolworths.com.au/shop/productdetails/526950,https://cdn0.woolworths.media/content/wowproductimages/large/526950.jpg,5,0.25,20,0.025,1380,29.3,23.5,16,1,1,708
Woolworths Prosciutto Wrapped Chicken Chilled Meal,https://www.woolworths.com.au/shop/productdetails/827476,https://cdn0.woolworths.media/content/wowproductimages/large/827476.jpg,13,0.4,32.5,0.4,450,10.1,4.4,2,6.3,2.3,215
Sanitarium So Good Oat No Added Sugar Uht Milk,https://www.woolworths.com.au/shop/productdetails/120207,https://cdn0.woolworths.media/content/wowproductimages/large/120207.jpg,2.8,1,2.8,0.25,181,0.8,1.5,0.2,6.4,2.3,43
